date,time,Code,Owner,Grower,Vineyard,blockID,variety,region,ID,product,brix,ta,ph,malic,alpha.amino,ammonia,calculated,potassium, 
18-10-17,8:18:09 PM,425,Mission Hill Family Estate,Sebastian Farms,SF02,02CSGB,CS,OE,BS425,Must,24.6,5.8,3.35,1.47,60,24,79,1232,
18-10-22,7:43:21 PM,425,Mission Hill Family Estate,Sebastian Farms,SF02,02CSGB,CS,OE,BS425,Must,24.4,5.5,3.4,1.47,76,25,97,1284,
18-10-03,8:32:55 PM,426,Mission Hill Family Estate,Sebastian Farms,SF02,02CSPA,CS,OE,BS426,Must,24.7,6.4,3.3,1.86,47,16,61,1293,
18-10-17,8:19:12 PM,426,Mission Hill Family Estate,Sebastian Farms,SF02,02CSPA,CS,OE,BS426,Must,25.6,6.3,3.34,2.34,59,11,68,1353,
18-10-17,8:17:06 PM,429,Mission Hill Family Estate,Sebastian Farms,SF02,02CSFA,CS,OE,BS429,Must,25.4,5.4,3.39,1.63,54,-5,50,1357,
18-10-22,7:44:37 PM,429,Mission Hill Family Estate,Sebastian Farms,SF02,02CSFA,CS,OE,BS429,Must,25.8,5.2,3.41,1.71,69,10,77,1319,
18-10-17,8:20:15 PM,43,Mission Hill Family Estate,Sebastian Farms,SF02,02CSS,CS,OE,BS43,Must,25.3,5.4,3.42,1.73,71,20,88,1324,
18-10-22,7:42:13 PM,43,Mission Hill Family Estate,Sebastian Farms,SF02,02CSS,CS,OE,BS43,Must,26.1,5.4,3.38,1.8,59,6,64,1366,
18-09-18,2:01:57 PM,431,Mission Hill Family Estate,Sebastian Farms,SF19,19MECA,ME,OW,BS431,Must,21.3,6.3,3.28,2.16,56,14,68,1355,
18-10-10,5:50:40 PM,431,Mission Hill Family Estate,Sebastian Farms,SF19,19MECA,ME,OW,BS431,Must,23.5,6.2,3.46,2.28,97,25,118,1661,
18-10-15,8:48:33 PM,431,Mission Hill Family Estate,Sebastian Farms,SF19,19MECA,ME,OW,BS431,Must,23.1,5.5,3.48,1.64,119,33,147,1377,
18-10-24,9:27:38 PM,431,Mission Hill Family Estate,Sebastian Farms,SF19,19MECA,ME,OW,BS431,Must,23.7,5.7,3.46,2.04,101,18,116,1480,
18-09-11,6:48:02 PM,432,Mission Hill Family Estate,Sebastian Farms,SF19,19MEMA,ME,OW,BS432,Must,24,5.3,3.38,1.62,51,17,65,1229,
18-09-18,2:03:01 PM,432,Mission Hill Family Estate,Sebastian Farms,SF19,19MEMA,ME,OW,BS432,Must,24.4,4.9,3.35,1.43,50,12,60,1238,
18-09-18,2:02:29 PM,433,Mission Hill Family Estate,Sebastian Farms,SF19,19MECB,ME,OW,BS433,Must,21.5,7.4,3.2,2.75,65,28,88,1244,
18-09-25,5:22:59 PM,433,Mission Hill Family Estate,Sebastian Farms,SF19,19MECB,ME,OW,BS433,Must,22.8,6.7,3.35,2.56,71,26,93,1447,
18-10-03,8:25:32 PM,433,Mission Hill Family Estate,Sebastian Farms,SF19,19MECB,ME,OW,BS433,Must,23.7,6.3,3.34,1.71,82,26,103,1229,
18-09-26,1:29:07 PM,434,Mission Hill Family Estate,Sebastian Farms,SF08,08MECA,ME,OL,BS434,Must,24.7,6,3.34,2.71,68,8,75,1277,
18-10-03,8:32:24 PM,434,Mission Hill Family Estate,Sebastian Farms,SF08,08MECA,ME,OL,BS434,Must,25.2,6.1,3.33,2.36,61,12,71,1285,
18-08-31,12:09:25 PM,44,Mission Hill Family Estate,Sebastian Farms,SF02,02MEL,ME,OE,BS44,Must,19.1,8.8,3.03,3.06,36,20,52,1220,
18-09-06,4:50:23 PM,44,Mission Hill Family Estate,Sebastian Farms,SF02,02MEL,ME,OE,BS44,Must,22,7.6,3.23,2.47,51,23,70,1492,
18-08-27,5:25:14 PM,46,Mission Hill Family Estate,Sebastian Farms,SF02,02SBB,SB,OE,BS46,Must,17.1,9.1,2.94,2.87,14,23,33,1145,
18-08-27,5:25:59 PM,46,Mission Hill Family Estate,Sebastian Farms,SF02,02SBB,SB,OE,BS46,Must,17,10.4,2.92,3.71,25,40,58,1207,
18-08-23,12:41:28 PM,46,Mission Hill Family Estate,Sebastian Farms,SF02,02SBB,SB,OE,BS46- 2SBBB,Must,17.9,8.6,3.04,3.35,44,28,67,1476,
18-08-27,5:25:27 PM,48,Mission Hill Family Estate,Sebastian Farms,SF02,02SBN,SB,OE,BS48,Must,17.4,12.4,2.81,5.16,15,42,50,1253,
18-09-04,4:35:58 PM,48,Mission Hill Family Estate,Sebastian Farms,SF02,02SBN,SB,OE,BS48,Must,20.5,9.6,2.96,3.7,37,40,69,1242,
18-08-23,12:42:31 PM,48,Mission Hill Family Estate,Sebastian Farms,SF02,02SBN,SB,OE,BS48- 2SBN,Must,18.5,11,2.91,5.13,34,28,58,1554,
18-08-27,5:26:31 PM,49,Mission Hill Family Estate,Sebastian Farms,SF02,02SBK,SB,OE,BS49,Must,15.6,12.7,2.8,5.34,11,40,44,1257,
18-09-04,4:24:09 PM,49,Mission Hill Family Estate,Sebastian Farms,SF02,02SBK,SB,OE,BS49,Must,20.2,11.5,2.87,4.78,11,22,29,1497,
18-08-31,12:08:54 PM,50,Mission Hill Family Estate,Sebastian Farms,SF02,02SYQ,SY,OE,BS50,Must,17,12,2.91,5.47,26,32,53,1496,
18-09-06,4:50:54 PM,50,Mission Hill Family Estate,Sebastian Farms,SF02,02SYQ,SY,OE,BS50,Must,19,11.6,2.96,4.86,34,35,63,1586,
18-09-11,6:41:43 PM,50,Mission Hill Family Estate,Sebastian Farms,SF02,02SYQ,SY,OE,BS50,Must,19.6,9.5,3.08,3.98,46,30,71,1493,
18-09-26,1:27:05 PM,50,Mission Hill Family Estate,Sebastian Farms,SF02,02SYQ,SY,OE,BS50,Must,24.5,5,3.48,2.12,58,-2,56,1671,
18-10-04,7:26:56 PM,50,Mission Hill Family Estate,Sebastian Farms,SF02,02SYQ,SY,OE,BS50,Must,24.8,6.1,3.39,2.04,63,14,74,1623,
18-10-10,5:46:59 PM,50,Mission Hill Family Estate,Sebastian Farms,SF02,02SYQ,SY,OE,BS50,Must,24.4,5.6,3.45,2.34,61,3,64,1619,
18-10-10,5:47:30 PM,50,Mission Hill Family Estate,Sebastian Farms,SF02,02SYQ,SY,OE,BS50,Must,24.9,5.1,3.51,1.94,72,4,75,1660,
18-10-22,7:42:25 PM,50,Mission Hill Family Estate,Sebastian Farms,SF02,02SYQ,SY,OE,BS50,Must,26.6,4.8,3.55,2.06,76,0,76,1691,
18-08-27,5:27:02 PM,51,Mission Hill Family Estate,Sebastian Farms,SF02,02SBR,SB,OE,BS51,Must,16.7,12.5,2.83,5.41,21,39,53,1345,
18-09-04,4:24:22 PM,51,Mission Hill Family Estate,Sebastian Farms,SF02,02SBR,SB,OE,BS51,Must,21.6,10.9,2.91,4.56,18,23,37,1548,
18-09-18,7:34:23 PM,512,Mission Hill Family Estate,Sebastian Farms,SF22,22RSSA,RS,LS,BS512,Must,20,11.6,2.88,3.68,77,102,161,1232,
18-09-11,6:56:28 PM,514,Mission Hill Family Estate,Sebastian Farms,SF22,22PNCA,PN,LS,BS514,Must,21.5,9.7,3.1,3.7,102,68,158,1424,
18-09-18,7:34:54 PM,516,Mission Hill Family Estate,Sebastian Farms,SF22,22RSSB,RS,LS,BS516,Must,19.9,13.8,2.72,4.64,36,69,93,1293,
18-09-28,6:06:15 PM,53,Mission Hill Family Estate,Sebastian Farms,SF03,03CFG,CF,OE,BS53,Must,24.3,5,3.48,1.48,43,-6,39,1479,
18-10-03,8:27:39 PM,53,Mission Hill Family Estate,Sebastian Farms,SF03,03CFG,CF,OE,BS53,Must,24.3,5.1,3.43,1.42,51,5,56,1206,
18-10-10,5:49:05 PM,53,Mission Hill Family Estate,Sebastian Farms,SF03,03CFG,CF,OE,BS53,Must,25.4,5,3.5,1.4,52,-5,47,1491,
18-10-10,5:49:38 PM,53,Mission Hill Family Estate,Sebastian Farms,SF03,03CFG,CF,OE,BS53,Must,26.3,4.8,3.49,1.57,49,-9,42,1396,
18-10-15,8:40:38 PM,53,Mission Hill Family Estate,Sebastian Farms,SF03,03CFG,CF,OE,BS53,Must,25.1,4.6,3.52,1.27,59,-5,55,1376,
18-10-18,6:39:41 PM,54,Mission Hill Family Estate,Sebastian Farms,SF03,03CSK,CS,OE,BS54,Must,22.2,4.5,3.63,1.92,94,15,106,1570,
18-10-24,9:20:47 PM,54,Mission Hill Family Estate,Sebastian Farms,SF03,03CSK,CS,OE,BS54,Must,23.5,5.1,3.51,1.87,98,21,116,1534,
18-10-29,9:10:22 PM,54,Mission Hill Family Estate,Sebastian Farms,SF03,03CSK,CS,OE,BS54,Must,,,,,,,,,
18-10-29,9:20:38 PM,54,Mission Hill Family Estate,Sebastian Farms,SF03,03CSK,CS,OE,BS54,Must,23.2,5.5,3.43,1.68,100,32,126,1414,
18-10-01,8:25:14 PM,546,Mission Hill Family Estate,Sebastian Farms,SF27,27MEFA,ME,GM,BS546,Must,23.3,6.6,3.3,2,59,19,74,1311,
18-10-10,5:52:47 PM,546,Mission Hill Family Estate,Sebastian Farms,SF27,27MEFA,ME,GM,BS546,Must,23.1,6.6,3.33,2.03,73,24,93,1396,
18-10-15,8:51:11 PM,546,Mission Hill Family Estate,Sebastian Farms,SF27,27MEFA,ME,GM,BS546,Must,25.2,5.5,3.47,1.82,82,14,94,1500,
18-09-05,7:50:50 PM,548,Mission Hill Family Estate,Sebastian Farms,SF26,26CHCB,CH,GM,BS548,Must,20,10.8,3.08,4.88,52,37,83,1694,
18-09-12,11:22:45 AM,548,Mission Hill Family Estate,Sebastian Farms,SF26,26CHCB,CH,GM,BS548,Must,22.7,8.6,3.16,4.03,78,31,103,1715,
18-09-05,7:50:19 PM,549,Mission Hill Family Estate,Sebastian Farms,SF27,27CHBA,CH,GM,BS549,Must,21.6,9.2,3.14,3.29,71,59,119,1494,
18-09-12,11:22:13 AM,549,Mission Hill Family Estate,Sebastian Farms,SF27,27CHBA,CH,GM,BS549,Must,24.2,8.2,3.13,3.12,75,41,109,1573,
18-10-18,6:40:57 PM,55,Mission Hill Family Estate,Sebastian Farms,SF03,03CSL,CS,OE,BS55,Must,21.9,5.9,3.49,1.97,105,61,156,1311,
18-10-24,9:21:19 PM,55,Mission Hill Family Estate,Sebastian Farms,SF03,03CSL,CS,OE,BS55,Must,22.3,6.3,3.42,1.9,107,61,158,1438,
18-10-29,9:10:24 PM,55,Mission Hill Family Estate,Sebastian Farms,SF03,03CSL,CS,OE,BS55,Must,21.4,6.3,3.43,2.06,119,65,173,1426,
18-09-18,7:32:49 PM,552,Mission Hill Family Estate,Sebastian Farms,SF24,24PNAB,PN,EK,BS552,Must,22.7,9.5,3.06,2.8,89,67,144,1326,
18-09-11,6:55:58 PM,553,Mission Hill Family Estate,Sebastian Farms,SF24,24PNBA,PN,EK,BS553,Must,21.3,9.7,3.04,3.02,95,81,162,1268,
18-09-18,7:32:16 PM,553,Mission Hill Family Estate,Sebastian Farms,SF24,24PNBA,PN,EK,BS553,Must,22.6,8.8,3.05,2.26,86,74,146,1127,
18-09-18,7:33:19 PM,554,Mission Hill Family Estate,Sebastian Farms,SF24,24PNAA,PN,EK,BS554,Must,22.3,9.1,3.11,2.94,97,63,149,1367,
18-08-27,5:27:34 PM,56,Mission Hill Family Estate,Sebastian Farms,SF03,03CHN,CH,OE,BS56,Must,19.8,8.4,3.11,2.35,39,29,63,1325,
18-08-23,12:41:59 PM,56,Mission Hill Family Estate,Sebastian Farms,SF03,03CHN,CH,OE,BS56- 3CHN/M,Must,19.5,9,3.18,3.94,69,39,102,1667,
18-10-22,7:53:03 PM,568,Mission Hill Family Estate,Sebastian Farms,SF09,09PVFA,PV,BS,BS568,Must,24.4,8.1,3.33,3.48,128,58,176,1308,
18-09-28,6:06:46 PM,570,Mission Hill Family Estate,Sebastian Farms,SF04,04CFCB,CF,BS,BS570,Must,25.7,6.2,3.43,1.62,80,40,114,1390,
18-08-31,12:10:28 PM,58,Mission Hill Family Estate,Sebastian Farms,SF03,03MEI,ME,OE,BS58,Must,20.9,6.3,3.28,2.43,72,28,95,1287,
18-09-06,4:53:02 PM,58,Mission Hill Family Estate,Sebastian Farms,SF03,03MEI,ME,OE,BS58,Must,22,6.3,3.45,1.97,105,51,146,1631,
18-09-05,7:48:12 PM,586,Mission Hill Family Estate,Sebastian Farms,SF10,10CHQA,CH,BN,BS586,Must,19.7,9.2,3.22,3.14,125,95,203,1425,
18-09-12,11:20:38 AM,586,Mission Hill Family Estate,Sebastian Farms,SF10,10CHQA,CH,BN,BS586,Must,20.3,8.7,3.19,3.08,114,64,167,1548,
18-10-18,6:42:00 PM,587,Mission Hill Family Estate,Sebastian Farms,SF10,10CSNB,CS,BN,BS587,Must,23.3,5.7,3.48,1.99,108,46,146,1210,
18-10-23,7:03:56 PM,587,Mission Hill Family Estate,Sebastian Farms,SF10,10CSNB,CS,BN,BS587,Must,23.9,6.6,3.43,2.65,115,65,168,1434,
18-10-29,9:12:12 PM,587,Mission Hill Family Estate,Sebastian Farms,SF10,10CSNB,CS,BN,BS587,Must,23,6.1,3.4,2.03,106,43,141,1282,
18-10-18,6:41:28 PM,588,Mission Hill Family Estate,Sebastian Farms,SF10,10CSNA,CS,BN,BS588,Must,22.7,5.6,3.44,2.03,97,27,120,1223,
18-10-23,7:03:25 PM,588,Mission Hill Family Estate,Sebastian Farms,SF10,10CSNA,CS,BN,BS588,Must,23.8,6.3,3.23,2.16,83,26,105,1234,
18-10-29,9:11:40 PM,588,Mission Hill Family Estate,Sebastian Farms,SF10,10CSNA,CS,BN,BS588,Must,24.2,6.3,3.28,2.1,70,17,84,1193,
18-08-31,12:11:02 PM,59,Mission Hill Family Estate,Sebastian Farms,SF03,03MEJ,ME,OE,BS59,Must,19.8,8.3,3.03,3.01,40,18,55,1227,
18-09-05,7:49:15 PM,590,Mission Hill Family Estate,Sebastian Farms,SF10,10CHAA,CH,BN,BS590,Must,22,8,3.26,3.04,96,61,146,1478,
18-09-10,8:18:40 PM,590,Mission Hill Family Estate,Sebastian Farms,SF10,10CHAA,CH,BN,BS590,Must,20.5,7.9,3.25,2.49,101,61,152,1353,
18-10-01,8:26:16 PM,591,Mission Hill Family Estate,Sebastian Farms,SF16,16SYKC,SY,BN,BS591,Must,23.1,7.1,3.34,3.37,59,18,73,1719,
18-10-15,8:46:58 PM,591,Mission Hill Family Estate,Sebastian Farms,SF16,16SYKC,SY,BN,BS591,Must,24.6,6.7,3.43,3.16,61,20,78,1764,
18-10-22,7:55:11 PM,591,Mission Hill Family Estate,Sebastian Farms,SF16,16SYKC,SY,BN,BS591,Must,24.7,6.6,3.39,3.36,69,18,84,1641,
18-10-24,9:28:41 PM,591,Mission Hill Family Estate,Sebastian Farms,SF16,16SYKC,SY,BN,BS591,Must,23.2,6.7,3.35,2.87,74,18,89,1566,
18-10-01,8:25:44 PM,592,Mission Hill Family Estate,Sebastian Farms,SF16,16SYKB,SY,BN,BS592,Must,21.4,7.7,3.25,3.42,54,18,69,1563,
18-10-15,8:46:26 PM,592,Mission Hill Family Estate,Sebastian Farms,SF16,16SYKB,SY,BN,BS592,Must,22.8,6.9,3.39,3.13,77,21,94,1566,
18-10-22,7:55:43 PM,592,Mission Hill Family Estate,Sebastian Farms,SF16,16SYKB,SY,BN,BS592,Must,23.7,7.1,3.37,3.84,62,16,75,1643,
18-09-07,1:58:36 PM,598,Mission Hill Family Estate,"Brar, Kultar Singh & Maun, Varinderjit Kaur",Contracted Grower,HGLPGB,PG,GM,BS598,Must,21.4,7.2,3.17,1.86,71,61,121,1125,
18-09-07,2:03:35 PM,598,Mission Hill Family Estate,"Brar, Kultar Singh & Maun, Varinderjit Kaur",Contracted Grower,HGLPGB,PG,GM,BS598,Must,19,10.6,3.06,3.96,151,145,270,1156,
18-09-14,3:37:28 PM,598,Mission Hill Family Estate,"Brar, Kultar Singh & Maun, Varinderjit Kaur",Contracted Grower,HGLPGB,PG,GM,BS598,Must,22.1,8.8,3.12,2.78,92,73,152,1265,
18-09-21,7:33:50 PM,598,Mission Hill Family Estate,"Brar, Kultar Singh & Maun, Varinderjit Kaur",Contracted Grower,HGLPGB,PG,GM,BS598,Must,21,9,3.15,2.97,89,66,143,1465,
18-09-07,2:03:02 PM,599,Mission Hill Family Estate,"Brar, Kultar Singh & Maun, Varinderjit Kaur",Contracted Grower,HGLCHA,CH,GM,BS599,Must,20,10.9,3.02,3.93,92,96,171,1351,
18-09-14,3:36:58 PM,599,Mission Hill Family Estate,"Brar, Kultar Singh & Maun, Varinderjit Kaur",Contracted Grower,HGLCHA,CH,GM,BS599,Must,20.8,9.6,3.15,3.34,108,89,182,1375,
18-09-21,7:33:20 PM,599,Mission Hill Family Estate,"Brar, Kultar Singh & Maun, Varinderjit Kaur",Contracted Grower,HGLCHA,CH,GM,BS599,Must,20.8,9.9,3.2,4.35,97,72,157,1687,
18-08-31,12:09:57 PM,60,Mission Hill Family Estate,Sebastian Farms,SF03,03MEE,ME,OE,BS60,Must,19.8,9,2.98,3.69,25,16,38,1173,
18-09-06,4:51:26 PM,60,Mission Hill Family Estate,Sebastian Farms,SF03,03MEE,ME,OE,BS60,Must,21.2,8.6,3.09,2.83,46,25,66,1391,
18-10-03,8:28:10 PM,600,Mission Hill Family Estate,"Brar, Kultar Singh & Maun, Varinderjit Kaur",Contracted Grower,HGLMEC,ME,GM,BS600,Must,24.1,7.4,3.27,2.12,79,50,120,1301,
18-09-25,5:17:42 PM,601,Mission Hill Family Estate,"Brar, Resham (Randy)",Contracted Grower - Road 1,BR1GWA,GW,OL,BS601,Must,21.6,5.7,3.45,1.55,121,64,174,1531,
18-09-28,6:13:06 PM,601,Mission Hill Family Estate,"Brar, Resham (Randy)",Contracted Grower - Road 1,BR1GWA,GW,OL,BS601,Must,22.8,4.7,3.62,1.38,139,59,188,1730,
18-10-04,7:17:14 PM,601,Mission Hill Family Estate,"Brar, Resham (Randy)",Contracted Grower - Road 1,BR1GWA,GW,OL,BS601,Must,21.6,6.3,3.39,1.59,114,62,165,1530,
18-09-14,3:33:15 PM,602,Mission Hill Family Estate,"Brar, Resham (Randy)",Contracted Grower,BROSMD,SM,OL,BS602,Must,17.3,6.4,3.23,1.55,76,63,128,897,
18-09-21,7:29:37 PM,602,Mission Hill Family Estate,"Brar, Resham (Randy)",Contracted Grower,BROSMD,SM,OL,BS602,Must,17.6,6.3,3.25,1.53,86,75,148,923,
18-09-25,5:11:23 PM,602,Mission Hill Family Estate,"Brar, Resham (Randy)",Contracted Grower,BROSMD,SM,OL,BS602,Must,18.1,6,3.3,1.3,85,70,142,964,
18-10-04,7:19:02 PM,602,Mission Hill Family Estate,"Brar, Resham (Randy)",Contracted Grower,BROSMD,SM,OL,BS602,Must,20.4,5.7,3.33,1.39,89,47,128,1048,
18-10-10,5:57:00 PM,602,Mission Hill Family Estate,"Brar, Resham (Randy)",Contracted Grower,BROSMD,SM,OL,BS602,Must,20.3,5.8,3.32,1.27,80,44,115,1067,
18-10-16,8:53:48 PM,602,Mission Hill Family Estate,"Brar, Resham (Randy)",Contracted Grower,BROSMD,SM,OL,BS602,Must,19.5,5.9,3.35,1.19,100,60,149,1079,
18-10-19,3:09:58 PM,602,Mission Hill Family Estate,"Brar, Resham (Randy)",Contracted Grower,BROSMD,SM,OL,BS602,Must,22.1,5.9,3.3,1.37,109,41,143,1161,
18-09-07,1:59:20 PM,603,Mission Hill Family Estate,"Brar, Resham (Randy)",Contracted Grower,BROSBA,SB,OL,BS603,Must,20.2,9.3,2.95,2.41,58,71,116,1069,
18-09-14,3:32:43 PM,603,Mission Hill Family Estate,"Brar, Resham (Randy)",Contracted Grower,BROSBA,SB,OL,BS603,Must,20.7,8.3,3.05,2.15,70,75,131,977,
18-09-21,7:29:06 PM,603,Mission Hill Family Estate,"Brar, Resham (Randy)",Contracted Grower,BROSBA,SB,OL,BS603,Must,21,8.7,3.08,2.44,79,81,146,1120,
18-09-25,5:10:51 PM,603,Mission Hill Family Estate,"Brar, Resham (Randy)",Contracted Grower,BROSBA,SB,OL,BS603,Must,20,7.8,3.16,1.98,96,80,162,1058,
18-10-04,7:18:30 PM,603,Mission Hill Family Estate,"Brar, Resham (Randy)",Contracted Grower,BROSBA,SB,OL,BS603,Must,22.3,7.9,3.15,1.85,101,76,164,1104,
18-09-25,5:11:54 PM,604,Mission Hill Family Estate,"Brar, Resham (Randy)",Contracted Grower - Road 1,BR1RSC,RS,OL,BS604,Must,20.8,11.5,2.85,3.05,39,53,82,1265,
18-10-04,7:17:27 PM,604,Mission Hill Family Estate,"Brar, Resham (Randy)",Contracted Grower - Road 1,BR1RSC,RS,OL,BS604,Must,20.5,11.7,2.84,2.94,46,53,90,1226,
18-10-10,5:56:28 PM,604,Mission Hill Family Estate,"Brar, Resham (Randy)",Contracted Grower - Road 1,BR1RSC,RS,OL,BS604,Must,21.8,11.1,2.85,2.79,46,31,72,1295,
18-09-14,3:31:59 PM,605,Mission Hill Family Estate,"Brar, Resham (Randy)",Contracted Grower - Road 1,BR1PGB,PG,OL,BS605,Must,22.4,6.9,3.25,1.99,81,60,130,1225,
18-09-21,7:28:21 PM,605,Mission Hill Family Estate,"Brar, Resham (Randy)",Contracted Grower - Road 1,BR1PGB,PG,OL,BS605,Must,22,7.3,3.25,2.2,80,53,123,1284,
18-09-25,5:09:48 PM,605,Mission Hill Family Estate,"Brar, Resham (Randy)",Contracted Grower - Road 1,BR1PGB,PG,OL,BS605,Must,23.6,6.4,3.33,1.66,95,55,140,1341,
18-09-07,1:58:48 PM,606,Mission Hill Family Estate,"Brar, Resham (Randy)",Contracted Grower,BROPGC,PG,OL,BS606,Must,20.8,8.3,3.09,2.27,96,94,173,1023,
18-09-14,3:32:12 PM,606,Mission Hill Family Estate,"Brar, Resham (Randy)",Contracted Grower,BROPGC,PG,OL,BS606,Must,21.6,7.6,3.2,2.09,118,93,194,1072,
18-09-21,7:28:34 PM,606,Mission Hill Family Estate,"Brar, Resham (Randy)",Contracted Grower,BROPGC,PG,OL,BS606,Must,20.8,7.5,3.19,2.03,87,66,142,1099,
18-09-25,5:10:19 PM,606,Mission Hill Family Estate,"Brar, Resham (Randy)",Contracted Grower,BROPGC,PG,OL,BS606,Must,22.1,7,3.26,1.84,114,70,171,1116,
18-10-04,7:17:58 PM,607,Mission Hill Family Estate,"Brar, Resham (Randy)",Contracted Grower,BROMEB,ME,OL,BS607,Must,23.7,6.7,3.38,1.85,96,37,126,1503,
18-09-07,2:01:27 PM,608,Mission Hill Family Estate,"Cheema, Harpreet",Contracted Grower,CMAPGB,PG,OW,BS608,Must,20.6,10,3.1,3.61,147,142,263,1191,
18-09-14,3:35:22 PM,608,Mission Hill Family Estate,"Cheema, Harpreet",Contracted Grower,CMAPGB,PG,OW,BS608,Must,21.9,8.5,3.18,2.83,106,85,176,1259,
18-09-21,7:31:44 PM,608,Mission Hill Family Estate,"Cheema, Harpreet",Contracted Grower,CMAPGB,PG,OW,BS608,Must,23.1,7.5,3.31,2.16,132,95,210,1430,
18-10-04,7:20:05 PM,609,Mission Hill Family Estate,"Cheema, Harpreet",Contracted Grower,CMAMEA,ME,OW,BS609,Must,23,7.9,3.27,2.86,96,53,140,1444,
18-10-12,2:12:02 PM,609,Mission Hill Family Estate,"Cheema, Harpreet",Contracted Grower,CMAMEA,ME,OW,BS609,Must,24.2,6.5,3.23,2.33,99,38,131,1275,
18-10-04,7:23:15 PM,610,Mission Hill Family Estate,"Gabelmann, Mark",Contracted Grower,GABMEC,ME,OW,BS610,Must,21.4,7.2,3.28,1.64,73,24,93,1442,
18-10-16,8:56:38 PM,610,Mission Hill Family Estate,"Gabelmann, Mark",Contracted Grower,GABMEC,ME,OW,BS610,Must,22.8,7.3,3.27,1.55,66,28,89,1484,
18-10-24,9:30:48 PM,610,Mission Hill Family Estate,"Gabelmann, Mark",Contracted Grower,GABMEC,ME,OW,BS610,Must,22.7,7.3,3.26,2.11,67,23,86,1393,
18-10-29,9:19:03 PM,610,Mission Hill Family Estate,"Gabelmann, Mark",Contracted Grower,GABMEC,ME,OW,BS610,Must,24.1,6.2,3.33,1.33,68,12,78,1289,
18-10-04,7:22:43 PM,611,Mission Hill Family Estate,"Gabelmann, Mark",Contracted Grower,GABMEB,ME,OW,BS611,Must,21,7.1,3.39,1.63,92,44,128,1638,
18-10-16,8:56:07 PM,611,Mission Hill Family Estate,"Gabelmann, Mark",Contracted Grower,GABMEB,ME,OW,BS611,Must,22.4,6.7,3.46,1.48,104,51,145,1692,
18-10-24,9:30:17 PM,611,Mission Hill Family Estate,"Gabelmann, Mark",Contracted Grower,GABMEB,ME,OW,BS611,Must,23,6.6,3.37,1.57,83,24,103,1535,
18-10-29,9:18:32 PM,611,Mission Hill Family Estate,"Gabelmann, Mark",Contracted Grower,GABMEB,ME,OW,BS611,Must,20.9,7,3.42,1.54,105,59,153,1592,
18-10-12,2:10:27 PM,612,Mission Hill Family Estate,"Gabelmann, Mark",Contracted Grower,GABCFE,CF,OW,BS612,Must,21.8,6.5,3.21,2.02,65,8,71,1315,
18-10-16,8:55:35 PM,612,Mission Hill Family Estate,"Gabelmann, Mark",Contracted Grower,GABCFE,CF,OW,BS612,Must,22.5,6.7,3.35,1.75,68,15,81,1508,
18-10-24,9:29:44 PM,612,Mission Hill Family Estate,"Gabelmann, Mark",Contracted Grower,GABCFE,CF,OW,BS612,Must,23.2,6.5,3.33,1.88,70,11,79,1550,
18-09-07,2:01:58 PM,613,Mission Hill Family Estate,"Gabelmann, Mark",Contracted Grower,GABCHF,CH,OW,BS613,Must,19,9.7,3.16,3.62,132,92,208,1345,
18-09-14,3:35:53 PM,613,Mission Hill Family Estate,"Gabelmann, Mark",Contracted Grower,GABCHF,CH,OW,BS613,Must,21.4,7.4,3.35,2.78,135,67,190,1357,
18-09-21,7:32:15 PM,613,Mission Hill Family Estate,"Gabelmann, Mark",Contracted Grower,GABCHF,CH,OW,BS613,Must,20.3,8.8,3.26,3.5,91,43,127,1636,
18-09-25,5:12:26 PM,613,Mission Hill Family Estate,"Gabelmann, Mark",Contracted Grower,GABCHF,CH,OW,BS613,Must,19.8,8.3,3.32,2.96,109,54,153,1578,
18-09-07,2:02:30 PM,614,Mission Hill Family Estate,"Gabelmann, Mark",Contracted Grower,GABCHA,CH,OW,BS614,Must,19.6,9.2,3.16,3.54,90,52,133,1440,
18-09-14,3:36:25 PM,614,Mission Hill Family Estate,"Gabelmann, Mark",Contracted Grower,GABCHA,CH,OW,BS614,Must,22,7.5,3.34,2.96,116,53,160,1454,
18-09-21,7:32:47 PM,614,Mission Hill Family Estate,"Gabelmann, Mark",Contracted Grower,GABCHA,CH,OW,BS614,Must,21.4,8,3.35,3.09,112,49,152,1581,
18-09-25,5:12:58 PM,614,Mission Hill Family Estate,"Gabelmann, Mark",Contracted Grower,GABCHA,CH,OW,BS614,Must,20.8,8.1,3.36,3.37,107,47,146,1619,
18-10-04,7:23:46 PM,615,Mission Hill Family Estate,"Gabelmann, Mark",Contracted Grower,GABMED,ME,OW,BS615,Must,22.9,7.2,3.31,2.37,82,32,108,1502,
18-10-16,8:57:10 PM,615,Mission Hill Family Estate,"Gabelmann, Mark",Contracted Grower,GABMED,ME,OW,BS615,Must,22.2,7.7,3.29,2.36,73,23,92,1691,
18-10-24,9:31:19 PM,615,Mission Hill Family Estate,"Gabelmann, Mark",Contracted Grower,GABMED,ME,OW,BS615,Must,23.2,7.1,3.25,1.45,75,31,101,1340,
18-10-29,9:19:35 PM,615,Mission Hill Family Estate,"Gabelmann, Mark",Contracted Grower,GABMED,ME,OW,BS615,Must,21.8,7.3,3.25,2.05,66,28,89,1285,
